delivery id,order id,shop id,delivery reserved days,,order_shipVia
3773,3773,297,5,,Van
3774,3774,261,3,,Rickshaw
3775,3775,266,5,,bike
3776,3776,115,3,,Van
3777,3777,68,3,,Rickshaw
3778,3778,165,5,,bike
3779,3779,53,4,,Van
3780,3780,163,3,,Rickshaw
3781,3781,263,5,,bike
3782,3782,170,4,,Van
3783,3783,77,5,,Rickshaw
3784,3784,196,5,,bike
3785,3785,256,5,,Van
3786,3786,232,4,,Rickshaw
3787,3787,201,5,,bike
3788,3788,70,4,,Van
3789,3789,175,5,,Rickshaw
3790,3790,245,4,,bike
3791,3791,223,4,,Van
3792,3792,33,4,,Rickshaw
3793,3793,40,5,,bike
3794,3794,145,3,,Van
3795,3795,152,5,,Rickshaw
3796,3796,36,5,,bike
3797,3797,204,5,,Van
3798,3798,80,3,,Rickshaw
3799,3799,54,5,,bike
3800,3800,253,3,,Van
3801,3801,254,3,,Rickshaw
3802,3802,189,3,,bike
3803,3803,156,4,,Van
3804,3804,28,3,,Rickshaw
3805,3805,99,3,,bike
3806,3806,243,4,,Van
3807,3807,135,5,,Rickshaw
3808,3808,95,3,,bike
3809,3809,56,3,,Van
3810,3810,45,4,,Rickshaw
3811,3811,135,3,,bike
3812,3812,38,5,,Van
3813,3813,216,5,,Rickshaw
3814,3814,219,5,,bike
3815,3815,255,3,,Van
3816,3816,196,4,,Rickshaw
3817,3817,85,3,,bike
3818,3818,173,5,,Van
3819,3819,164,3,,Rickshaw
3820,3820,289,5,,bike
3821,3821,3,5,,Van
3822,3822,96,5,,Rickshaw
3823,3823,151,3,,bike
3824,3824,202,3,,Van
3825,3825,102,5,,Rickshaw
3826,3826,63,5,,bike
3827,3827,105,4,,Van
3828,3828,182,3,,Rickshaw
3829,3829,140,5,,bike
3830,3830,51,4,,Van
3831,3831,250,5,,Rickshaw
3832,3832,143,4,,bike
3833,3833,81,3,,Van
3834,3834,200,4,,Rickshaw
3835,3835,246,5,,bike
3836,3836,253,3,,Van
3837,3837,103,5,,Rickshaw
3838,3838,86,4,,bike
3839,3839,50,4,,Van
3840,3840,170,3,,Rickshaw
3841,3841,27,5,,bike
3842,3842,213,5,,Van
3843,3843,178,3,,Rickshaw
3844,3844,25,4,,bike
3845,3845,130,3,,Van
3846,3846,30,3,,Rickshaw
3847,3847,197,5,,bike
3848,3848,33,3,,Van
3849,3849,106,4,,Rickshaw
3850,3850,247,3,,bike
3851,3851,157,3,,Van
3852,3852,157,4,,Rickshaw
3853,3853,50,4,,bike
3854,3854,238,4,,Van
3855,3855,140,3,,Rickshaw
3856,3856,94,3,,bike
3857,3857,23,3,,Van
3858,3858,238,5,,Rickshaw
3859,3859,14,4,,bike
3860,3860,191,4,,Van
3861,3861,91,4,,Rickshaw
3862,3862,96,5,,bike
3863,3863,95,5,,Van
3864,3864,292,4,,Rickshaw
3865,3865,7,5,,bike
3866,3866,30,5,,Van
3867,3867,147,3,,Rickshaw
3868,3868,14,3,,bike
3869,3869,6,4,,Van
3870,3870,76,3,,Rickshaw
3871,3871,99,3,,bike
3872,3872,190,5,,Van
3873,3873,256,4,,Rickshaw
3874,3874,70,5,,bike
3875,3875,13,4,,Van
3876,3876,168,4,,Rickshaw
3877,3877,17,4,,bike
3878,3878,239,5,,Van
3879,3879,251,4,,Rickshaw
3880,3880,81,4,,bike
3881,3881,96,4,,Van
3882,3882,74,5,,Rickshaw
3883,3883,250,5,,bike
3884,3884,214,4,,Van
3885,3885,172,4,,Rickshaw
3886,3886,249,3,,bike
3887,3887,20,5,,Van
3888,3888,258,3,,Rickshaw
3889,3889,219,4,,bike
3890,3890,61,5,,Van
3891,3891,82,5,,Rickshaw
3892,3892,118,3,,bike
3893,3893,113,5,,Van
3894,3894,226,5,,Rickshaw
3895,3895,239,4,,bike
3896,3896,147,5,,Van
3897,3897,71,5,,Rickshaw
3898,3898,212,4,,bike
3899,3899,157,3,,Van
3900,3900,216,5,,Rickshaw
3901,3901,37,5,,bike
3902,3902,224,4,,Van
3903,3903,197,4,,Rickshaw
3904,3904,179,5,,bike
3905,3905,88,4,,Van
3906,3906,183,5,,Rickshaw
3907,3907,38,5,,bike
3908,3908,87,5,,Van
3909,3909,212,5,,Rickshaw
3910,3910,63,5,,bike
3911,3911,162,4,,Van
3912,3912,12,3,,Rickshaw
3913,3913,163,4,,bike
3914,3914,132,3,,Van
3915,3915,28,4,,Rickshaw
3916,3916,113,5,,bike
3917,3917,188,5,,Van
3918,3918,82,3,,Rickshaw
3919,3919,277,4,,bike
3920,3920,163,5,,Van
3921,3921,23,3,,Rickshaw
3922,3922,233,4,,bike
3923,3923,198,3,,Van
3924,3924,231,4,,Rickshaw
3925,3925,297,3,,bike
3926,3926,45,3,,Van
3927,3927,275,4,,Rickshaw
3928,3928,216,5,,bike
3929,3929,264,4,,Van
3930,3930,260,4,,Rickshaw
3931,3931,224,5,,bike
3932,3932,216,3,,Van
3933,3933,148,3,,Rickshaw
3934,3934,139,4,,bike
3935,3935,214,3,,Van
3936,3936,124,5,,Rickshaw
3937,3937,71,5,,bike
3938,3938,106,4,,Van
3939,3939,141,5,,Rickshaw
3940,3940,155,3,,bike
3941,3941,195,4,,Van
3942,3942,197,5,,Rickshaw
3943,3943,70,4,,bike
3944,3944,24,3,,Van
3945,3945,148,5,,Rickshaw
3946,3946,248,4,,bike
3947,3947,127,3,,Van
3948,3948,147,4,,Rickshaw
3949,3949,87,3,,bike
3950,3950,295,4,,Van
3951,3951,247,5,,Rickshaw
3952,3952,268,4,,bike
3953,3953,12,3,,Van
3954,3954,150,3,,Rickshaw
3955,3955,71,4,,bike
3956,3956,11,5,,Van
3957,3957,263,4,,Rickshaw
3958,3958,160,5,,bike
3959,3959,88,4,,Van
3960,3960,2,4,,Rickshaw
3961,3961,172,4,,bike
3962,3962,197,5,,Van
3963,3963,185,3,,Rickshaw
3964,3964,161,3,,bike
3965,3965,216,4,,Van
3966,3966,296,5,,Rickshaw
3967,3967,51,3,,bike
3968,3968,28,4,,Van
3969,3969,93,3,,Rickshaw
3970,3970,59,4,,bike
3971,3971,108,3,,Van
3972,3972,223,5,,Rickshaw
3973,3973,286,5,,bike
3974,3974,66,5,,Van
3975,3975,170,5,,Rickshaw
3976,3976,75,4,,bike
3977,3977,292,3,,Van
3978,3978,214,5,,Rickshaw
3979,3979,4,4,,bike
3980,3980,222,3,,Van
3981,3981,20,4,,Rickshaw
3982,3982,254,3,,bike
3983,3983,222,3,,Van
3984,3984,163,5,,Rickshaw
3985,3985,41,5,,bike
3986,3986,107,3,,Van
3987,3987,211,3,,Rickshaw
3988,3988,124,5,,bike
3989,3989,167,5,,Van
3990,3990,201,4,,Rickshaw
3991,3991,15,5,,bike
3992,3992,294,4,,Van
3993,3993,297,3,,Rickshaw
3994,3994,101,3,,bike
3995,3995,256,5,,Van
3996,3996,220,4,,Rickshaw
3997,3997,20,3,,bike
3998,3998,69,3,,Van
3999,3999,156,3,,Rickshaw
4000,4000,30,5,,bike
4001,4001,132,3,,Van
4002,4002,68,3,,Rickshaw
4003,4003,293,3,,bike
4004,4004,99,5,,Van
4005,4005,256,5,,Rickshaw
4006,4006,181,4,,bike
4007,4007,294,4,,Van
4008,4008,108,3,,Rickshaw
4009,4009,138,4,,bike
4010,4010,58,5,,Van
4011,4011,137,4,,Rickshaw
4012,4012,287,4,,bike
4013,4013,216,5,,Van
4014,4014,204,5,,Rickshaw
4015,4015,104,5,,bike
4016,4016,43,5,,Van
4017,4017,50,5,,Rickshaw
4018,4018,157,4,,bike
4019,4019,185,5,,Van
4020,4020,31,3,,Rickshaw
4021,4021,198,4,,bike
4022,4022,188,5,,Van
4023,4023,203,4,,Rickshaw
4024,4024,293,4,,bike
4025,4025,222,4,,Van
4026,4026,45,3,,Rickshaw
4027,4027,263,5,,bike
4028,4028,203,5,,Van
4029,4029,68,3,,Rickshaw
4030,4030,159,5,,bike
4031,4031,14,5,,Van
4032,4032,58,5,,Rickshaw
4033,4033,72,4,,bike
4034,4034,233,5,,Van
4035,4035,149,5,,Rickshaw
4036,4036,279,3,,bike
4037,4037,270,4,,Van
4038,4038,268,5,,Rickshaw
4039,4039,184,3,,bike
4040,4040,149,3,,Van
4041,4041,210,3,,Rickshaw
4042,4042,33,4,,bike
4043,4043,85,5,,Van
4044,4044,220,5,,Rickshaw
4045,4045,213,3,,bike
4046,4046,207,5,,Van
4047,4047,283,4,,Rickshaw
4048,4048,202,3,,bike
4049,4049,99,3,,Van
4050,4050,116,5,,Rickshaw
4051,4051,276,4,,bike
4052,4052,22,4,,Van
4053,4053,281,4,,Rickshaw
4054,4054,134,5,,bike
4055,4055,1,4,,Van
4056,4056,180,3,,Rickshaw
4057,4057,129,5,,bike
4058,4058,249,4,,Van
4059,4059,189,3,,Rickshaw
4060,4060,97,3,,bike
4061,4061,187,5,,Van
4062,4062,122,4,,Rickshaw
4063,4063,199,3,,bike
4064,4064,258,5,,Van
4065,4065,176,3,,Rickshaw
4066,4066,240,3,,bike
4067,4067,156,4,,Van
4068,4068,13,3,,Rickshaw
4069,4069,295,5,,bike
4070,4070,203,5,,Van
4071,4071,133,3,,Rickshaw
4072,4072,293,4,,bike
4073,4073,144,3,,Van
4074,4074,97,3,,Rickshaw
4075,4075,264,3,,bike
4076,4076,107,5,,Van
4077,4077,232,4,,Rickshaw
4078,4078,256,3,,bike
4079,4079,47,4,,Van
4080,4080,229,3,,Rickshaw
4081,4081,279,5,,bike
4082,4082,208,4,,Van
4083,4083,276,5,,Rickshaw
4084,4084,62,3,,bike
4085,4085,264,3,,Van
4086,4086,181,3,,Rickshaw
4087,4087,225,3,,bike
4088,4088,1,3,,Van
4089,4089,61,3,,Rickshaw
4090,4090,190,3,,bike
4091,4091,41,5,,Van
4092,4092,103,3,,Rickshaw
4093,4093,248,5,,bike
4094,4094,173,4,,Van
4095,4095,159,3,,Rickshaw
4096,4096,251,4,,bike
4097,4097,139,3,,Van
4098,4098,9,3,,Rickshaw
4099,4099,275,4,,bike
4100,4100,196,3,,Van
4101,4101,175,4,,Rickshaw
4102,4102,179,5,,bike
4103,4103,137,3,,Van
4104,4104,28,3,,Rickshaw
4105,4105,19,4,,bike
4106,4106,270,4,,Van
4107,4107,55,4,,Rickshaw
4108,4108,56,5,,bike
4109,4109,225,3,,Van
4110,4110,108,4,,Rickshaw
4111,4111,45,5,,bike
4112,4112,165,4,,Van
4113,4113,282,4,,Rickshaw
4114,4114,145,4,,bike
4115,4115,39,4,,Van
4116,4116,193,4,,Rickshaw
4117,4117,130,5,,bike
4118,4118,105,4,,Van
4119,4119,23,3,,Rickshaw
4120,4120,36,5,,bike
4121,4121,139,5,,Van
4122,4122,238,4,,Rickshaw
4123,4123,26,4,,bike
4124,4124,159,3,,Van
4125,4125,71,4,,Rickshaw
4126,4126,270,4,,bike
4127,4127,156,3,,Van
4128,4128,101,4,,Rickshaw
4129,4129,35,3,,bike
4130,4130,145,5,,Van
4131,4131,161,4,,Rickshaw
4132,4132,63,3,,bike
4133,4133,264,3,,Van
4134,4134,74,3,,Rickshaw
4135,4135,154,4,,bike
4136,4136,29,4,,Van
4137,4137,200,5,,Rickshaw
4138,4138,127,4,,bike
4139,4139,196,4,,Van
4140,4140,201,4,,Rickshaw
4141,4141,191,3,,bike
4142,4142,29,5,,Van
4143,4143,109,3,,Rickshaw
4144,4144,269,5,,bike
4145,4145,92,3,,Van
4146,4146,65,4,,Rickshaw
4147,4147,298,5,,bike
4148,4148,31,5,,Van
4149,4149,192,4,,Rickshaw
4150,4150,167,3,,bike
4151,4151,178,5,,Van
4152,4152,103,4,,Rickshaw
4153,4153,177,5,,bike
4154,4154,260,4,,Van
4155,4155,250,4,,Rickshaw
4156,4156,189,3,,bike
4157,4157,64,3,,Van
4158,4158,279,4,,Rickshaw
4159,4159,94,5,,bike
4160,4160,86,4,,Van
4161,4161,280,4,,Rickshaw
4162,4162,132,4,,bike
4163,4163,120,4,,Van
4164,4164,20,4,,Rickshaw
4165,4165,29,5,,bike
4166,4166,159,3,,Van
4167,4167,273,5,,Rickshaw
4168,4168,209,3,,bike
4169,4169,57,4,,Van
4170,4170,295,5,,Rickshaw
4171,4171,193,5,,bike
4172,4172,180,4,,Van
4173,4173,10,4,,Rickshaw
4174,4174,215,5,,bike
4175,4175,32,3,,Van
4176,4176,200,4,,Rickshaw
4177,4177,144,4,,bike
4178,4178,291,3,,Van
4179,4179,106,4,,Rickshaw
4180,4180,114,4,,bike
4181,4181,37,3,,Van
4182,4182,284,5,,Rickshaw
4183,4183,55,4,,bike
4184,4184,88,3,,Van
4185,4185,175,5,,Rickshaw
4186,4186,69,4,,bike
4187,4187,127,5,,Van
4188,4188,62,4,,Rickshaw
4189,4189,93,3,,bike
4190,4190,260,3,,Van
4191,4191,197,5,,Rickshaw
4192,4192,267,5,,bike
4193,4193,298,4,,Van
4194,4194,291,3,,Rickshaw
4195,4195,280,3,,bike
4196,4196,20,4,,Van
4197,4197,173,3,,Rickshaw
4198,4198,36,3,,bike
4199,4199,266,3,,Van
4200,4200,57,3,,Rickshaw
4201,4201,37,5,,bike
4202,4202,205,3,,Van
4203,4203,237,3,,Rickshaw
4204,4204,255,4,,bike
4205,4205,42,3,,Van
4206,4206,182,3,,Rickshaw
4207,4207,177,5,,bike
4208,4208,82,4,,Van
4209,4209,149,4,,Rickshaw
4210,4210,238,4,,bike
4211,4211,212,3,,Van
4212,4212,246,4,,Rickshaw
4213,4213,87,5,,bike
4214,4214,225,5,,Van
4215,4215,68,4,,Rickshaw
4216,4216,139,3,,bike
4217,4217,107,3,,Van
4218,4218,28,3,,Rickshaw
4219,4219,203,3,,bike
4220,4220,272,5,,Van
4221,4221,38,5,,Rickshaw
4222,4222,54,4,,bike
4223,4223,196,4,,Van
4224,4224,81,5,,Rickshaw
4225,4225,74,5,,bike
4226,4226,299,4,,Van
4227,4227,156,3,,Rickshaw
4228,4228,193,4,,bike
4229,4229,65,5,,Van
4230,4230,216,4,,Rickshaw
4231,4231,170,3,,bike
4232,4232,79,3,,Van
4233,4233,141,3,,Rickshaw
4234,4234,218,5,,bike
4235,4235,105,5,,Van
4236,4236,58,4,,Rickshaw
4237,4237,198,5,,bike
4238,4238,8,5,,Van
4239,4239,184,4,,Rickshaw
4240,4240,88,3,,bike
4241,4241,104,4,,Van
4242,4242,231,4,,Rickshaw
4243,4243,43,4,,bike
4244,4244,81,3,,Van
4245,4245,79,3,,Rickshaw
4246,4246,56,5,,bike
4247,4247,256,3,,Van
4248,4248,60,4,,Rickshaw
4249,4249,57,4,,bike
4250,4250,211,5,,Van
4251,4251,162,5,,Rickshaw
4252,4252,34,5,,bike
4253,4253,163,3,,Van
4254,4254,118,5,,Rickshaw
4255,4255,23,4,,bike
4256,4256,283,3,,Van
4257,4257,89,4,,Rickshaw
4258,4258,111,4,,bike
4259,4259,286,4,,Van
4260,4260,279,4,,Rickshaw
4261,4261,165,5,,bike
4262,4262,40,3,,Van
4263,4263,104,5,,Rickshaw
4264,4264,45,4,,bike
4265,4265,277,3,,Van
4266,4266,137,4,,Rickshaw
4267,4267,294,3,,bike
4268,4268,284,4,,Van
4269,4269,278,3,,Rickshaw
4270,4270,284,4,,bike
4271,4271,146,4,,Van
4272,4272,210,3,,Rickshaw
4273,4273,285,5,,bike
4274,4274,153,3,,Van
4275,4275,295,5,,Rickshaw
4276,4276,18,3,,bike
4277,4277,61,3,,Van
4278,4278,218,5,,Rickshaw
4279,4279,95,4,,bike
4280,4280,218,3,,Van
4281,4281,4,5,,Rickshaw
4282,4282,39,4,,bike
4283,4283,224,5,,Van
4284,4284,237,5,,Rickshaw
4285,4285,192,5,,bike
4286,4286,2,4,,Van
4287,4287,64,5,,Rickshaw
4288,4288,213,4,,bike
4289,4289,144,5,,Van
4290,4290,258,4,,Rickshaw
4291,4291,209,4,,bike
4292,4292,271,4,,Van
4293,4293,129,5,,Rickshaw
4294,4294,93,3,,bike
4295,4295,3,5,,Van
4296,4296,111,5,,Rickshaw
4297,4297,145,5,,bike
4298,4298,182,3,,Van
4299,4299,57,5,,Rickshaw
4300,4300,77,3,,bike
4301,4301,109,3,,Van
4302,4302,143,3,,Rickshaw
4303,4303,98,4,,bike
4304,4304,292,3,,Van
4305,4305,277,3,,Rickshaw
4306,4306,99,4,,bike
4307,4307,130,5,,Van
4308,4308,50,3,,Rickshaw
4309,4309,128,3,,bike
4310,4310,85,4,,Van
4311,4311,56,3,,Rickshaw
4312,4312,9,5,,bike
4313,4313,192,5,,Van
4314,4314,14,5,,Rickshaw
4315,4315,198,3,,bike
4316,4316,101,4,,Van
4317,4317,281,3,,Rickshaw
4318,4318,13,5,,bike
4319,4319,183,3,,Van
4320,4320,65,5,,Rickshaw
4321,4321,124,5,,bike
4322,4322,201,5,,Van
4323,4323,151,3,,Rickshaw
4324,4324,206,3,,bike
4325,4325,276,5,,Van
4326,4326,11,5,,Rickshaw
4327,4327,91,4,,bike
4328,4328,217,3,,Van
4329,4329,154,5,,Rickshaw
4330,4330,235,4,,bike
4331,4331,291,5,,Van
4332,4332,192,4,,Rickshaw
4333,4333,8,3,,bike
4334,4334,215,4,,Van
4335,4335,1,5,,Rickshaw
4336,4336,228,3,,bike
4337,4337,252,5,,Van
4338,4338,7,4,,Rickshaw
4339,4339,256,4,,bike
4340,4340,174,3,,Van
4341,4341,158,5,,Rickshaw
4342,4342,300,5,,bike
4343,4343,152,3,,Van
4344,4344,24,4,,Rickshaw
4345,4345,106,3,,bike
4346,4346,175,3,,Van
4347,4347,59,5,,Rickshaw
4348,4348,251,3,,bike
4349,4349,244,4,,Van
4350,4350,33,3,,Rickshaw
4351,4351,271,3,,bike
4352,4352,12,4,,Van
4353,4353,130,4,,Rickshaw
4354,4354,1,4,,bike
4355,4355,173,3,,Van
4356,4356,25,3,,Rickshaw
4357,4357,179,3,,bike
4358,4358,71,5,,Van
4359,4359,127,4,,Rickshaw
4360,4360,155,4,,bike
4361,4361,259,4,,Van
4362,4362,36,5,,Rickshaw
4363,4363,263,5,,bike
4364,4364,241,4,,Van
4365,4365,48,5,,Rickshaw
4366,4366,258,5,,bike
4367,4367,97,3,,Van
4368,4368,150,3,,Rickshaw
4369,4369,67,4,,bike
4370,4370,86,3,,Van
4371,4371,293,3,,Rickshaw
4372,4372,247,5,,bike
4373,4373,180,4,,Van
4374,4374,234,5,,Rickshaw
4375,4375,143,4,,bike
4376,4376,240,4,,Van
4377,4377,95,4,,Rickshaw
4378,4378,4,5,,bike
4379,4379,287,4,,Van
4380,4380,215,4,,Rickshaw
4381,4381,233,4,,bike
4382,4382,255,5,,Van
4383,4383,48,5,,Rickshaw
4384,4384,273,4,,bike
4385,4385,108,4,,Van
4386,4386,7,3,,Rickshaw
4387,4387,2,5,,bike
4388,4388,293,3,,Van
4389,4389,291,4,,Rickshaw
4390,4390,268,5,,bike
4391,4391,81,5,,Van
4392,4392,96,3,,Rickshaw
4393,4393,194,5,,bike
4394,4394,272,5,,Van
4395,4395,57,4,,Rickshaw
4396,4396,281,5,,bike
4397,4397,140,5,,Van
4398,4398,286,4,,Rickshaw
4399,4399,256,3,,bike
4400,4400,87,5,,Van
4401,4401,35,5,,Rickshaw
4402,4402,48,4,,bike
4403,4403,82,4,,Van
4404,4404,109,5,,Rickshaw
4405,4405,4,4,,bike
4406,4406,29,5,,Van
4407,4407,245,5,,Rickshaw
4408,4408,56,5,,bike
4409,4409,110,5,,Van
4410,4410,270,5,,Rickshaw
4411,4411,239,4,,bike
4412,4412,258,3,,Van
4413,4413,67,4,,Rickshaw
4414,4414,289,3,,bike
4415,4415,97,4,,Van
4416,4416,75,5,,Rickshaw
4417,4417,131,5,,bike
4418,4418,184,3,,Van
4419,4419,9,4,,Rickshaw
4420,4420,130,5,,bike
4421,4421,12,3,,Van
4422,4422,207,4,,Rickshaw
4423,4423,277,3,,bike
4424,4424,206,4,,Van
4425,4425,260,3,,Rickshaw
4426,4426,217,3,,bike
4427,4427,127,4,,Van
4428,4428,80,5,,Rickshaw
4429,4429,88,4,,bike
4430,4430,93,4,,Van
4431,4431,77,5,,Rickshaw
4432,4432,260,3,,bike
4433,4433,116,3,,Van
4434,4434,104,4,,Rickshaw
4435,4435,86,3,,bike
4436,4436,277,5,,Van
4437,4437,205,5,,Rickshaw
4438,4438,257,4,,bike
4439,4439,222,5,,Van
4440,4440,83,3,,Rickshaw
4441,4441,86,4,,bike
4442,4442,113,5,,Van
4443,4443,275,4,,Rickshaw
4444,4444,284,3,,bike
4445,4445,277,5,,Van
4446,4446,79,4,,Rickshaw
4447,4447,290,3,,bike
4448,4448,108,4,,Van
4449,4449,227,3,,Rickshaw
4450,4450,75,4,,bike
4451,4451,80,5,,Van
4452,4452,281,4,,Rickshaw
4453,4453,82,3,,bike
4454,4454,269,3,,Van
4455,4455,136,4,,Rickshaw
4456,4456,197,5,,bike
4457,4457,9,4,,Van
4458,4458,166,5,,Rickshaw
4459,4459,31,4,,bike
4460,4460,170,4,,Van
4461,4461,60,4,,Rickshaw
4462,4462,201,5,,bike
4463,4463,136,3,,Van
4464,4464,27,3,,Rickshaw
4465,4465,254,4,,bike
4466,4466,22,5,,Van
4467,4467,151,3,,Rickshaw
4468,4468,281,4,,bike
4469,4469,20,3,,Van
4470,4470,165,4,,Rickshaw
4471,4471,274,3,,bike
4472,4472,141,5,,Van
4473,4473,79,5,,Rickshaw
4474,4474,169,5,,bike
4475,4475,288,5,,Van
4476,4476,91,4,,Rickshaw
4477,4477,253,3,,bike
4478,4478,141,5,,Van
4479,4479,89,4,,Rickshaw
4480,4480,258,3,,bike
4481,4481,159,4,,Van
4482,4482,264,3,,Rickshaw
4483,4483,126,3,,bike
4484,4484,249,5,,Van
4485,4485,92,5,,Rickshaw
4486,4486,79,3,,bike
4487,4487,72,3,,Van
4488,4488,297,5,,Rickshaw
4489,4489,145,5,,bike
4490,4490,164,4,,Van
4491,4491,9,5,,Rickshaw
4492,4492,202,4,,bike
4493,4493,198,3,,Van
4494,4494,83,3,,Rickshaw
4495,4495,170,5,,bike
4496,4496,126,4,,Van
4497,4497,180,3,,Rickshaw
4498,4498,231,3,,bike
4499,4499,135,3,,Van
4500,4500,192,5,,Rickshaw
4501,4501,129,4,,bike
4502,4502,140,3,,Van
4503,4503,270,4,,Rickshaw
4504,4504,190,3,,bike
4505,4505,22,5,,Van
4506,4506,271,3,,Rickshaw
4507,4507,120,5,,bike
4508,4508,234,4,,Van
4509,4509,249,3,,Rickshaw
4510,4510,194,3,,bike
4511,4511,264,4,,Van
4512,4512,167,4,,Rickshaw
4513,4513,274,4,,bike
4514,4514,16,4,,Van
4515,4515,153,4,,Rickshaw
4516,4516,102,3,,bike
4517,4517,162,3,,Van
4518,4518,105,3,,Rickshaw
4519,4519,45,4,,bike
4520,4520,7,3,,Van
4521,4521,104,4,,Rickshaw
4522,4522,278,3,,bike
4523,4523,265,4,,Van
4524,4524,288,5,,Rickshaw
4525,4525,121,5,,bike
4526,4526,15,5,,Van
4527,4527,232,3,,Rickshaw
4528,4528,15,3,,bike
4529,4529,81,5,,Van
4530,4530,249,3,,Rickshaw
4531,4531,220,5,,bike
4532,4532,199,3,,Van
4533,4533,289,3,,Rickshaw
4534,4534,8,5,,bike
4535,4535,151,3,,Van
4536,4536,77,5,,Rickshaw
4537,4537,26,4,,bike
4538,4538,59,4,,Van
4539,4539,242,5,,Rickshaw
4540,4540,111,3,,bike
4541,4541,235,4,,Van
4542,4542,54,4,,Rickshaw
4543,4543,47,4,,bike
4544,4544,46,3,,Van
4545,4545,36,3,,Rickshaw
4546,4546,190,4,,bike
4547,4547,264,4,,Van
4548,4548,249,3,,Rickshaw
4549,4549,97,3,,bike
4550,4550,137,5,,Van
4551,4551,105,4,,Rickshaw
4552,4552,83,5,,bike
4553,4553,183,3,,Van
4554,4554,134,3,,Rickshaw
4555,4555,174,5,,bike
4556,4556,191,5,,Van
4557,4557,203,3,,Rickshaw
4558,4558,135,5,,bike
4559,4559,299,5,,Van
4560,4560,231,3,,Rickshaw
4561,4561,175,3,,bike
4562,4562,121,5,,Van
4563,4563,73,3,,Rickshaw
4564,4564,254,4,,bike
4565,4565,241,5,,Van
4566,4566,17,3,,Rickshaw
4567,4567,129,5,,bike
4568,4568,85,5,,Van
4569,4569,147,5,,Rickshaw
4570,4570,152,4,,bike
4571,4571,253,4,,Van
4572,4572,29,4,,Rickshaw
4573,4573,236,4,,bike
4574,4574,275,4,,Van
4575,4575,76,5,,Rickshaw
4576,4576,67,5,,bike
4577,4577,11,4,,Van
4578,4578,48,4,,Rickshaw
4579,4579,44,3,,bike
4580,4580,233,3,,Van
4581,4581,189,5,,Rickshaw
4582,4582,266,5,,bike
4583,4583,256,5,,Van
4584,4584,44,3,,Rickshaw
4585,4585,227,3,,bike
4586,4586,129,3,,Van
4587,4587,46,4,,Rickshaw
4588,4588,59,5,,bike
4589,4589,23,5,,Van
4590,4590,259,4,,Rickshaw
4591,4591,189,3,,bike
4592,4592,269,3,,Van
4593,4593,12,4,,Rickshaw
4594,4594,146,4,,bike
4595,4595,54,3,,Van
4596,4596,2,5,,Rickshaw
4597,4597,89,3,,bike
4598,4598,156,5,,Van
4599,4599,273,3,,Rickshaw
4600,4600,217,5,,bike
4601,4601,244,5,,Van
4602,4602,21,3,,Rickshaw
4603,4603,10,4,,bike
4604,4604,249,4,,Van
4605,4605,141,3,,Rickshaw
4606,4606,155,4,,bike
4607,4607,259,5,,Van
4608,4608,152,5,,Rickshaw
4609,4609,34,4,,bike
4610,4610,286,3,,Van
4611,4611,231,3,,Rickshaw
4612,4612,146,3,,bike
4613,4613,293,4,,Van
4614,4614,190,4,,Rickshaw
4615,4615,200,4,,bike
4616,4616,211,4,,Van
4617,4617,284,4,,Rickshaw
4618,4618,25,3,,bike
4619,4619,58,3,,Van
4620,4620,113,5,,Rickshaw
4621,4621,117,3,,bike
4622,4622,191,4,,Van
4623,4623,107,4,,Rickshaw
4624,4624,235,5,,bike
4625,4625,204,3,,Van
4626,4626,40,5,,Rickshaw
4627,4627,16,3,,bike
4628,4628,99,3,,Van
4629,4629,281,5,,Rickshaw
4630,4630,193,3,,bike
4631,4631,270,4,,Van
4632,4632,289,4,,Rickshaw
4633,4633,235,5,,bike
4634,4634,39,3,,Van
4635,4635,32,5,,Rickshaw
4636,4636,106,4,,bike
4637,4637,168,4,,Van
4638,4638,65,5,,Rickshaw
4639,4639,127,3,,bike
4640,4640,134,4,,Van
4641,4641,118,4,,Rickshaw
4642,4642,19,4,,bike
4643,4643,292,3,,Van
4644,4644,299,5,,Rickshaw
4645,4645,272,3,,bike
4646,4646,71,5,,Van
4647,4647,70,5,,Rickshaw
4648,4648,160,5,,bike
4649,4649,159,4,,Van
4650,4650,129,3,,Rickshaw
4651,4651,296,4,,bike
4652,4652,260,4,,Van
4653,4653,141,5,,Rickshaw
4654,4654,257,3,,bike
4655,4655,98,4,,Van
4656,4656,105,4,,Rickshaw
4657,4657,262,3,,bike
4658,4658,97,3,,Van
4659,4659,65,3,,Rickshaw
4660,4660,230,5,,bike
4661,4661,216,5,,Van
4662,4662,130,4,,Rickshaw
4663,4663,86,5,,bike
4664,4664,147,4,,Van
4665,4665,261,4,,Rickshaw
4666,4666,143,4,,bike
4667,4667,262,3,,Van
4668,4668,161,4,,Rickshaw
4669,4669,19,4,,bike
4670,4670,82,5,,Van
4671,4671,170,4,,Rickshaw
4672,4672,272,4,,bike
4673,4673,62,4,,Van
4674,4674,13,5,,Rickshaw
4675,4675,262,4,,bike
4676,4676,280,5,,Van
4677,4677,117,4,,Rickshaw
4678,4678,194,5,,bike
4679,4679,265,3,,Van
4680,4680,161,3,,Rickshaw
4681,4681,279,4,,bike
4682,4682,49,3,,Van
4683,4683,192,5,,Rickshaw
